"type","id","created","modified","mitre_attack_id","created_by_ref","name","description","object_marking_refs","x_mitre_version","external_references","aliases","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_contributors","revoked"
"intrusion-set","intrusion-set--9e729a7e-0dd6-4097-95bf-db8d64911383","2017-05-31T21:31:50.624Z","2018-10-17T00:14:20.652Z","G0012","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Darkhotel","[Darkhotel](https://attack.mitre.org/groups/G0012) is a threat group that has been active since at least 2004. The group has conducted activity on hotel and business center Wi‑Fi and physical connections as well as peer-to-peer and file sharing networks. The actors have also conducted spearphishing. (Citation: Kaspersky Darkhotel)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0012', 'url': 'https://attack.mitre.org/groups/G0012', 'source_name': 'mitre-attack'}, {'description': '(Citation: Kaspersky Darkhotel)', 'source_name': 'Darkhotel'}, {'url': 'https://securelist.com/files/2014/11/darkhotel_kl_07.11.pdf', 'description': ""Kaspersky Lab's Global Research and Analysis Team. (2014, November). The Darkhotel APT A Story of Unusual Hospitality. Retrieved November 12, 2014."", 'source_name': 'Kaspersky Darkhotel'}]","['Darkhotel']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--a653431d-6a5e-4600-8ad3-609b5af57064","2017-05-31T21:31:49.412Z","2018-10-17T00:14:20.652Z","G0009","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Deep Panda","[Deep Panda](https://attack.mitre.org/groups/G0009) is a suspected Chinese threat group known to target many industries, including government, defense, financial, and telecommunications. (Citation: Alperovitch 2014) The intrusion into healthcare company Anthem has been attributed to [Deep Panda](https://attack.mitre.org/groups/G0009). (Citation: ThreatConnect Anthem) This group is also known as Shell Crew, WebMasters, KungFu Kittens, and PinkPanther. (Citation: RSA Shell Crew) [Deep Panda](https://attack.mitre.org/groups/G0009) also appears to be known as Black Vine based on the attribution of both group names to the Anthem intrusion. (Citation: Symantec Black Vine) Some analysts track [Deep Panda](https://attack.mitre.org/groups/G0009) and [APT19](https://attack.mitre.org/groups/G0073) as the same group, but it is unclear from open source information if the groups are the same. (Citation: ICIT China's Espionage Jul 2016)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0009', 'url': 'https://attack.mitre.org/groups/G0009', 'source_name': 'mitre-attack'}, {'description': '(Citation: Alperovitch 2014)', 'source_name': 'Deep Panda'}, {'description': '(Citation: RSA Shell Crew)', 'source_name': 'Shell Crew'}, {'description': '(Citation: RSA Shell Crew)', 'source_name': 'WebMasters'}, {'description': '(Citation: RSA Shell Crew)', 'source_name': 'KungFu Kittens'}, {'description': '(Citation: RSA Shell Crew)', 'source_name': 'PinkPanther'}, {'description': '(Citation: Symantec Black Vine)', 'source_name': 'Black Vine'}, {'url': 'https://blog.crowdstrike.com/deep-thought-chinese-targeting-national-security-think-tanks/', 'description': 'Alperovitch, D. (2014, July 7). Deep in Thought: Chinese Targeting of National Security Think Tanks. Retrieved November 12, 2014.', 'source_name': 'Alperovitch 2014'}, {'url': 'https://www.emc.com/collateral/white-papers/h12756-wp-shell-crew.pdf', 'description': 'RSA Incident Response. (2014, January). RSA Incident Response Emerging Threat Profile: Shell Crew. Retrieved January 14, 2016.', 'source_name': 'RSA Shell Crew'}, {'url': 'https://www.threatconnect.com/the-anthem-hack-all-roads-lead-to-china/', 'description': 'ThreatConnect Research Team. (2015, February 27). The Anthem Hack: All Roads Lead to China. Retrieved January 26, 2016.', 'source_name': 'ThreatConnect Anthem'}, {'url': 'http://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/the-black-vine-cyberespionage-group.pdf', 'description': 'DiMaggio, J.. (2015, August 6). The Black Vine cyberespionage group. Retrieved January 26, 2016.', 'source_name': 'Symantec Black Vine'}, {'url': 'https://icitech.org/icit-brief-chinas-espionage-dynasty-economic-death-by-a-thousand-cuts/', 'description': 'Scott, J. and Spaniel, D. (2016, July 28). ICIT Brief - China’s Espionage Dynasty: Economic Death by a Thousand Cuts. Retrieved June 7, 2018.', 'source_name': ""ICIT China's Espionage Jul 2016""}]","['Deep Panda', 'Shell Crew', 'WebMasters', 'KungFu Kittens', 'PinkPanther', 'Black Vine']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Andrew Smith, @jakx_']",""
"intrusion-set","intrusion-set--f3bdec95-3d62-42d9-a840-29630f6cdc1a","2017-05-31T21:31:53.197Z","2018-10-17T00:14:20.652Z","G0017","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","DragonOK","[DragonOK](https://attack.mitre.org/groups/G0017) is a threat group that has targeted Japanese organizations with phishing emails. Due to overlapping TTPs, including similar custom tools, [DragonOK](https://attack.mitre.org/groups/G0017) is thought to have a direct or indirect relationship with the threat group [Moafee](https://attack.mitre.org/groups/G0002). (Citation: Operation Quantum Entanglement) It is known to use a variety of malware, including Sysget/HelloBridge, PlugX, PoisonIvy, FormerFirstRat, NFlog, and NewCT. (Citation: New DragonOK)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0017', 'url': 'https://attack.mitre.org/groups/G0017', 'source_name': 'mitre-attack'}, {'description': '(Citation: Operation Quantum Entanglement) (Citation: New DragonOK)', 'source_name': 'DragonOK'}, {'url': 'https://www.fireeye.com/content/dam/fireeye-www/global/en/current-threats/pdfs/wp-operation-quantum-entanglement.pdf', 'description': 'Haq, T., Moran, N., Vashisht, S., Scott, M. (2014, September). OPERATION QUANTUM ENTANGLEMENT. Retrieved November 4, 2015.', 'source_name': 'Operation Quantum Entanglement'}, {'url': 'http://researchcenter.paloaltonetworks.com/2015/04/unit-42-identifies-new-dragonok-backdoor-malware-deployed-against-japanese-targets/', 'description': 'Miller-Osborn, J., Grunzweig, J.. (2015, April). Unit 42 Identifies New DragonOK Backdoor Malware Deployed Against Japanese Targets. Retrieved November 4, 2015.', 'source_name': 'New DragonOK'}]","['DragonOK']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1","2017-05-31T21:32:05.217Z","2018-10-17T00:14:20.652Z","G0035","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Dragonfly","[Dragonfly](https://attack.mitre.org/groups/G0035) is a cyber espionage group that has been active since at least 2011. They initially targeted defense and aviation companies but shifted to focus on the energy sector in early 2013. They have also targeted companies related to industrial control systems. (Citation: Symantec Dragonfly)

A similar group emerged in 2015 and was identified by Symantec as [Dragonfly 2.0](https://attack.mitre.org/groups/G0074). There is debate over the extent of the overlap between [Dragonfly](https://attack.mitre.org/groups/G0035) and [Dragonfly 2.0](https://attack.mitre.org/groups/G0074), but there is sufficient evidence to lead to these being tracked as two separate groups. (Citation: Symantec Dragonfly Sept 2017) (Citation: Fortune Dragonfly 2.0 Sept 2017)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0035', 'url': 'https://attack.mitre.org/groups/G0035', 'source_name': 'mitre-attack'}, {'description': '(Citation: Symantec Dragonfly)', 'source_name': 'Dragonfly'}, {'description': '(Citation: Symantec Dragonfly)', 'source_name': 'Energetic Bear'}, {'url': 'http://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/Dragonfly_Threat_Against_Western_Energy_Suppliers.pdf', 'description': 'Symantec Security Response. (2014, July 7). Dragonfly: Cyberespionage Attacks Against Energy Suppliers. Retrieved April 8, 2016.', 'source_name': 'Symantec Dragonfly'}, {'url': 'https://www.symantec.com/connect/blogs/dragonfly-western-energy-sector-targeted-sophisticated-attack-group', 'description': 'Symantec Security Response. (2017, September 6). Dragonfly: Western energy sector targeted by sophisticated attack group. Retrieved September 9, 2017.', 'source_name': 'Symantec Dragonfly Sept 2017'}, {'url': 'http://fortune.com/2017/09/06/hack-energy-grid-symantec/', 'description': 'Hackett, R. (2017, September 6). Hackers Have Penetrated Energy Grid, Symantec Warns. Retrieved June 6, 2018.', 'source_name': 'Fortune Dragonfly 2.0 Sept 2017'}]","['Dragonfly', 'Energetic Bear']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--76d59913-1d24-4992-a8ac-05a3eb093f71","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","G0074","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Dragonfly 2.0","[Dragonfly 2.0](https://attack.mitre.org/groups/G0074) is a suspected Russian group that has targeted government entities and multiple U.S. critical infrastructure sectors since at least March 2016. (Citation: US-CERT TA18-074A) (Citation: Symantec Dragonfly Sept 2017) There is debate over the extent of overlap between [Dragonfly 2.0](https://attack.mitre.org/groups/G0074) and [Dragonfly](https://attack.mitre.org/groups/G0035), but there is sufficient evidence to lead to these being tracked as two separate groups. (Citation: Fortune Dragonfly 2.0 Sept 2017)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0074', 'url': 'https://attack.mitre.org/groups/G0074', 'source_name': 'mitre-attack'}, {'description': '(Citation: US-CERT TA18-074A) (Citation: Symantec Dragonfly Sept 2017) (Citation: Fortune Dragonfly 2.0 Sept 2017)', 'source_name': 'Dragonfly 2.0'}, {'description': '(Citation: Fortune Dragonfly 2.0 Sept 2017)', 'source_name': 'Berserk Bear'}, {'url': 'https://www.us-cert.gov/ncas/alerts/TA18-074A', 'description': 'US-CERT. (2018, March 16). Alert (TA18-074A): Russian Government Cyber Activity Targeting Energy and Other Critical Infrastructure Sectors. Retrieved June 6, 2018.', 'source_name': 'US-CERT TA18-074A'}, {'url': 'https://www.symantec.com/connect/blogs/dragonfly-western-energy-sector-targeted-sophisticated-attack-group', 'description': 'Symantec Security Response. (2017, September 6). Dragonfly: Western energy sector targeted by sophisticated attack group. Retrieved September 9, 2017.', 'source_name': 'Symantec Dragonfly Sept 2017'}, {'url': 'http://fortune.com/2017/09/06/hack-energy-grid-symantec/', 'description': 'Hackett, R. (2017, September 6). Hackers Have Penetrated Energy Grid, Symantec Warns. Retrieved June 6, 2018.', 'source_name': 'Fortune Dragonfly 2.0 Sept 2017'}]","['Dragonfly 2.0', 'Berserk Bear']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--ae41895a-243f-4a65-b99b-d85022326c31","2017-05-31T21:32:03.306Z","2018-10-17T00:14:20.652Z","G0031","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Dust Storm","[Dust Storm](https://attack.mitre.org/groups/G0031) is a threat group that has targeted multiple industries in Japan, South Korea, the United States, Europe, and several Southeast Asian countries. (Citation: Cylance Dust Storm)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0031', 'url': 'https://attack.mitre.org/groups/G0031', 'source_name': 'mitre-attack'}, {'description': '(Citation: Cylance Dust Storm)', 'source_name': 'Dust Storm'}, {'url': 'https://www.cylance.com/content/dam/cylance/pdfs/reports/Op_Dust_Storm_Report.pdf', 'description': 'Gross, J. (2016, February 23). Operation Dust Storm. Retrieved September 19, 2017.', 'source_name': 'Cylance Dust Storm'}]","['Dust Storm']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--03506554-5f37-4f8f-9ce4-0e9f01a1b484","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","G0066","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Elderwood","[Elderwood](https://attack.mitre.org/groups/G0066) is a suspected Chinese cyber espionage group that was reportedly responsible for the 2009 Google intrusion known as Operation Aurora. (Citation: Security Affairs Elderwood Sept 2012) The group has targeted defense organizations, supply chain manufacturers, human rights and nongovernmental organizations (NGOs), and IT service providers. (Citation: Symantec Elderwood Sept 2012) (Citation: CSM Elderwood Sept 2012)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0066', 'url': 'https://attack.mitre.org/groups/G0066', 'source_name': 'mitre-attack'}, {'description': '(Citation: Security Affairs Elderwood Sept 2012) (Citation: Symantec Elderwood Sept 2012) (Citation: CSM Elderwood Sept 2012)', 'source_name': 'Elderwood'}, {'description': '(Citation: Symantec Elderwood Sept 2012) (Citation: CSM Elderwood Sept 2012)', 'source_name': 'Elderwood Gang'}, {'description': '(Citation: CSM Elderwood Sept 2012)', 'source_name': 'Beijing Group'}, {'description': '(Citation: CSM Elderwood Sept 2012)', 'source_name': 'Sneaky Panda'}, {'url': 'http://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/the-elderwood-project.pdf', 'description': ""O'Gorman, G., and McDonald, G.. (2012, September 6). The Elderwood Project. Retrieved February 15, 2018."", 'source_name': 'Symantec Elderwood Sept 2012'}, {'url': 'https://www.csmonitor.com/USA/2012/0914/Stealing-US-business-secrets-Experts-ID-two-huge-cyber-gangs-in-China', 'description': ""Clayton, M.. (2012, September 14). Stealing US business secrets: Experts ID two huge cyber 'gangs' in China. Retrieved February 15, 2018."", 'source_name': 'CSM Elderwood Sept 2012'}, {'url': 'http://securityaffairs.co/wordpress/8528/hacking/elderwood-project-who-is-behind-op-aurora-and-ongoing-attacks.html', 'description': 'Paganini, P. (2012, September 9). Elderwood project, who is behind Op. Aurora and ongoing attacks?. Retrieved February 13, 2018.', 'source_name': 'Security Affairs Elderwood Sept 2012'}]","['Elderwood', 'Elderwood Gang', 'Beijing Group', 'Sneaky Panda']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Valerii Marchuk, Cybersecurity Help s.r.o.']",""
"intrusion-set","intrusion-set--96e239be-ad99-49eb-b127-3007b8c1bec9","2017-05-31T21:31:54.697Z","2018-10-17T00:14:20.652Z","G0020","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Equation","[Equation](https://attack.mitre.org/groups/G0020) is a sophisticated threat group that employs multiple remote access tools. The group is known to use zero-day exploits and has developed the capability to overwrite the firmware of hard disk drives. (Citation: Kaspersky Equation QA)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0020', 'url': 'https://attack.mitre.org/groups/G0020', 'source_name': 'mitre-attack'}, {'description': '(Citation: Kaspersky Equation QA)', 'source_name': 'Equation'}, {'url': 'https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/08064459/Equation_group_questions_and_answers.pdf', 'description': ""Kaspersky Lab's Global Research and Analysis Team. (2015, February). Equation Group: Questions and Answers. Retrieved December 21, 2015."", 'source_name': 'Kaspersky Equation QA'}]","['Equation']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--fbe9387f-34e6-4828-ac28-3080020c597b","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","G0051","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","FIN10","[FIN10](https://attack.mitre.org/groups/G0051) is a financially motivated threat group that has targeted organizations in North America since at least 2013 through 2016. The group uses stolen data exfiltrated from victims to extort organizations. (Citation: FireEye FIN10 June 2017)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0051', 'url': 'https://attack.mitre.org/groups/G0051', 'source_name': 'mitre-attack'}, {'description': '(Citation: FireEye FIN10 June 2017)', 'source_name': 'FIN10'}, {'url': 'https://www2.fireeye.com/rs/848-DID-242/images/rpt-fin10.pdf', 'description': 'FireEye iSIGHT Intelligence. (2017, June 16). FIN10: Anatomy of a Cyber Extortion Operation. Retrieved June 25, 2017.', 'source_name': 'FireEye FIN10 June 2017'}]","['FIN10']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--85403903-15e0-4f9f-9be4-a259ecad4022","2018-01-16T16:13:52.465Z","2018-10-17T00:14:20.652Z","G0053","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","FIN5","[FIN5](https://attack.mitre.org/groups/G0053) is a financially motivated threat group that has targeted personally identifiable information and payment card information. The group has been active since at least 2008 and has targeted the restaurant, gaming, and hotel industries. The group is made up of actors who likely speak Russian. (Citation: FireEye Respond Webinar July 2017) (Citation: Mandiant FIN5 GrrCON Oct 2016) (Citation: DarkReading FireEye FIN5 Oct 2015)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0053', 'url': 'https://attack.mitre.org/groups/G0053', 'source_name': 'mitre-attack'}, {'description': '(Citation: FireEye Respond Webinar July 2017) (Citation: Mandiant FIN5 GrrCON Oct 2016) (Citation: DarkReading FireEye FIN5 Oct 2015)', 'source_name': 'FIN5'}, {'url': 'https://www2.fireeye.com/WBNR-Are-you-ready-to-respond.html', 'description': 'Scavella, T. and Rifki, A. (2017, July 20). Are you Ready to Respond? (Webinar). Retrieved October 4, 2017.', 'source_name': 'FireEye Respond Webinar July 2017'}, {'url': 'https://www.darkreading.com/analytics/prolific-cybercrime-gang-favors-legit-login-credentials/d/d-id/1322645?', 'description': 'Higgins, K. (2015, October 13). Prolific Cybercrime Gang Favors Legit Login Credentials. Retrieved October 4, 2017.', 'source_name': 'DarkReading FireEye FIN5 Oct 2015'}, {'url': 'https://www.youtube.com/watch?v=fevGZs0EQu8', 'description': 'Bromiley, M. and Lewis, P. (2016, October 7). Attacking the Hospitality and Gaming Industries: Tracking an Attacker Around the World in 7 Years. Retrieved October 6, 2017.', 'source_name': 'Mandiant FIN5 GrrCON Oct 2016'}]","['FIN5']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Walker Johnson']",""
"intrusion-set","intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb","2017-05-31T21:32:06.015Z","2018-10-17T00:14:20.652Z","G0037","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","FIN6","[FIN6](https://attack.mitre.org/groups/G0037) is a cyber crime group that has stolen payment card data and sold it for profit on underground marketplaces. This group has aggressively targeted and compromised point of sale (PoS) systems in the hospitality and retail sectors. (Citation: FireEye FIN6 April 2016)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0037', 'url': 'https://attack.mitre.org/groups/G0037', 'source_name': 'mitre-attack'}, {'description': '(Citation: FireEye FIN6 April 2016)', 'source_name': 'FIN6'}, {'url': 'https://www2.fireeye.com/rs/848-DID-242/images/rpt-fin6.pdf', 'description': 'FireEye Threat Intelligence. (2016, April). Follow the Money: Dissecting the Operations of the Cyber Crime Group FIN6. Retrieved June 1, 2016.', 'source_name': 'FireEye FIN6 April 2016'}]","['FIN6']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc","2017-05-31T21:32:09.460Z","2018-10-17T00:14:20.652Z","G0046","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","FIN7","[FIN7](https://attack.mitre.org/groups/G0046) is a financially-motivated threat group that has primarily targeted the U.S. retail, restaurant, and hospitality sectors since mid-2015. They often use point-of-sale malware. A portion of [FIN7](https://attack.mitre.org/groups/G0046) was run out of a front company called Combi Security. [FIN7](https://attack.mitre.org/groups/G0046) is sometimes referred to as [Carbanak](https://attack.mitre.org/groups/G0008) Group, but these appear to be two groups using the same [Carbanak](S0030) malware and are therefore tracked separately. (Citation: FireEye FIN7 March 2017) (Citation: FireEye FIN7 April 2017) (Citation: FireEye CARBANAK June 2017) (Citation: FireEye FIN7 Aug 2018)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0046', 'url': 'https://attack.mitre.org/groups/G0046', 'source_name': 'mitre-attack'}, {'description': '(Citation: FireEye FIN7 March 2017) (Citation: FireEye FIN7 April 2017) (Citation: Morphisec FIN7 June 2017) (Citation: FireEye FIN7 Shim Databases) (Citation: FireEye FIN7 Aug 2018)', 'source_name': 'FIN7'}, {'url': 'https://www.fireeye.com/blog/threat-research/2017/03/fin7_spear_phishing.html', 'description': 'Miller, S., et al. (2017, March 7). FIN7 Spear Phishing Campaign Targets Personnel Involved in SEC Filings. Retrieved March 8, 2017.', 'source_name': 'FireEye FIN7 March 2017'}, {'url': 'https://www.fireeye.com/blog/threat-research/2017/04/fin7-phishing-lnk.html', 'description': 'Carr, N., et al. (2017, April 24). FIN7 Evolution and the Phishing LNK. Retrieved April 24, 2017.', 'source_name': 'FireEye FIN7 April 2017'}, {'url': 'http://blog.morphisec.com/fin7-attacks-restaurant-industry', 'description': 'Gorelik, M.. (2017, June 9). FIN7 Takes Another Bite at the Restaurant Industry. Retrieved July 13, 2017.', 'source_name': 'Morphisec FIN7 June 2017'}, {'url': 'https://www.fireeye.com/blog/threat-research/2017/05/fin7-shim-databases-persistence.html', 'description': 'Erickson, J., McWhirt, M., Palombo, D. (2017, May 3). To SDB, Or Not To SDB: FIN7 Leveraging Shim Databases for Persistence. Retrieved July 18, 2017.', 'source_name': 'FireEye FIN7 Shim Databases'}, {'url': 'https://www.fireeye.com/blog/threat-research/2017/06/behind-the-carbanak-backdoor.html', 'description': 'Bennett, J., Vengerik, B. (2017, June 12). Behind the CARBANAK Backdoor. Retrieved June 11, 2018.', 'source_name': 'FireEye CARBANAK June 2017'}, {'url': 'https://www.fireeye.com/blog/threat-research/2018/08/fin7-pursuing-an-enigmatic-and-evasive-global-criminal-operation.html', 'description': 'Carr, N., et al. (2018, August 01). On the Hunt for FIN7: Pursuing an Enigmatic and Evasive Global Criminal Operation. Retrieved August 23, 2018.', 'source_name': 'FireEye FIN7 Aug 2018'}]","['FIN7']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","G0061","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","FIN8","[FIN8](https://attack.mitre.org/groups/G0061) is a financially motivated threat group known to launch tailored spearphishing campaigns targeting the retail, restaurant, and hospitality industries. (Citation: FireEye Obfuscation June 2017) (Citation: FireEye Fin8 May 2016)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0061', 'url': 'https://attack.mitre.org/groups/G0061', 'source_name': 'mitre-attack'}, {'description': '(Citation: FireEye Obfuscation June 2017)', 'source_name': 'FIN8'}, {'url': 'https://www.fireeye.com/blog/threat-research/2017/06/obfuscation-in-the-wild.html', 'description': 'Bohannon, D. & Carr N. (2017, June 30). Obfuscation in the Wild: Targeted Attackers Lead the Way in Evasion Techniques. Retrieved February 12, 2018.', 'source_name': 'FireEye Obfuscation June 2017'}, {'url': 'https://www.fireeye.com/blog/threat-research/2016/05/windows-zero-day-payment-cards.html', 'description': 'Kizhakkinan, D. et al.. (2016, May 11). Threat Actor Leverages Windows Zero-day Exploit in Payment Card Data Attacks. Retrieved February 12, 2018.', 'source_name': 'FireEye Fin8 May 2016'}]","['FIN8']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--0ea72cd5-ca30-46ba-bc04-378f701c658f","2017-05-31T21:32:05.611Z","2018-10-17T00:14:20.652Z","G0036","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","GCMAN","[GCMAN](https://attack.mitre.org/groups/G0036) is a threat group that focuses on targeting banks for the purpose of transferring money to e-currency services. (Citation: Securelist GCMAN)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0036', 'url': 'https://attack.mitre.org/groups/G0036', 'source_name': 'mitre-attack'}, {'description': '(Citation: Securelist GCMAN)', 'source_name': 'GCMAN'}, {'url': 'https://securelist.com/apt-style-bank-robberies-increase-with-metel-gcman-and-carbanak-2-0-attacks/73638/', 'description': ""Kaspersky Lab's Global Research & Analysis Team. (2016, February 8). APT-style bank robberies increase with Metel, GCMAN and Carbanak 2.0 attacks. Retrieved April 20, 2016."", 'source_name': 'Securelist GCMAN'}]","['GCMAN']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf","2017-05-31T21:32:09.849Z","2018-10-17T00:14:20.652Z","G0047","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Gamaredon Group","[Gamaredon Group](https://attack.mitre.org/groups/G0047) is a threat group that has been active since at least 2013 and has targeted individuals likely involved in the Ukrainian government. (Citation: Palo Alto Gamaredon Feb 2017)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0047', 'url': 'https://attack.mitre.org/groups/G0047', 'source_name': 'mitre-attack'}, {'description': '(Citation: Palo Alto Gamaredon Feb 2017)', 'source_name': 'Gamaredon Group'}, {'url': 'https://researchcenter.paloaltonetworks.com/2017/02/unit-42-title-gamaredon-group-toolset-evolution/', 'description': 'Kasza, A. and Reichel, D.. (2017, February 27). The Gamaredon Group Toolset Evolution. Retrieved March 1, 2017.', 'source_name': 'Palo Alto Gamaredon Feb 2017'}]","['Gamaredon Group']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","G0078","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Gorgon Group","[Gorgon Group](https://attack.mitre.org/groups/G0078) is a threat group consisting of members who are suspected to be Pakistan-based or have other connections to Pakistan. The group has performed a mix of criminal and targeted attacks, including campaigns against government organizations in the United Kingdom, Spain, Russia, and the United States. (Citation: Unit 42 Gorgon Group Aug 2018)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0078', 'url': 'https://attack.mitre.org/groups/G0078', 'source_name': 'mitre-attack'}, {'description': '(Citation: Unit 42 Gorgon Group Aug 2018)', 'source_name': 'Gorgon Group'}, {'url': 'https://researchcenter.paloaltonetworks.com/2018/08/unit42-gorgon-group-slithering-nation-state-cybercrime/', 'description': 'Falcone, R., et al. (2018, August 02). The Gorgon Group: Slithering Between Nation State and Cybercrime. Retrieved August 7, 2018.', 'source_name': 'Unit 42 Gorgon Group Aug 2018'}]","['Gorgon Group']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
