"type","id","created","modified","external_references","object_marking_refs","name","x_mitre_version","created_by_ref","description","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref"
"course-of-action","course-of-action--d2dce10b-3562-4d61-b2f5-7c6384b038e2","2018-10-17T00:14:20.652Z","2019-04-29T14:46:20.686Z","[{'external_id': 'T1170', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/techniques/T1170'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Mshta Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Mshta.exe may not be necessary within a given environment since its functionality is tied to older versions of Internet Explorer that have reached end of life. Use application whitelisting configured to block execution of mshta.exe if it is not required for a given system or network to prevent potential misuse by adversaries.","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--514e7371-a344-4de7-8ec3-3aa42b801d52","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1104', 'source_name': 'mitre-attack', 'external_id': 'T1104'}, {'url': 'https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf', 'source_name': 'University of Birmingham C2', 'description': 'Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Multi-Stage Channels Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Command and control infrastructure used in a multi-stage channel may be blocked if known ahead of time. If unique signatures are present in the C2 traffic, they could also be used as the basis of identifying and blocking the channel. (Citation: University of Birmingham C2)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--752db800-ea54-4e7a-b4c1-2a0292350ea7","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1188', 'source_name': 'mitre-attack', 'external_id': 'T1188'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Multi-hop Proxy Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Traffic to known anonymity networks and C2 infrastructure can be blocked through the use of network black and white lists. It should be noted that this kind of blocking may be circumvented by other techniques like [Domain Fronting](T1172).","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--da987565-27b6-4b31-bbcd-74b909847116","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1026', 'source_name': 'mitre-attack', 'external_id': 'T1026'}, {'url': 'https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf', 'source_name': 'University of Birmingham C2', 'description': 'Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Multiband Communication Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific protocol used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool C2 signatures over time or construct protocols in such a way as to avoid detection by common defensive tools. (Citation: University of Birmingham C2)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--24478001-2eb3-4b06-a02e-96b3d61d27ec","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1079', 'source_name': 'mitre-attack', 'external_id': 'T1079'}, {'url': 'https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf', 'source_name': 'University of Birmingham C2', 'description': 'Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Multilayer Encryption Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. Use of encryption protocols may make typical network-based C2 detection more difficult due to a reduced ability to signature the traffic. Prior knowledge of adversary C2 infrastructure may be useful for domain and IP address blocking, but will likely not be an effective long-term solution because adversaries can change infrastructure often. (Citation: University of Birmingham C2)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--ac008435-af58-4f77-988a-c9b96c5920f5","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1096', 'source_name': 'mitre-attack', 'external_id': 'T1096'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}, {'url': 'https://blog.stealthbits.com/attack-step-3-persistence-ntfs-extended-attributes-file-system-attacks', 'source_name': 'InsiderThreat NTFS EA Oct 2017', 'description': 'Sander, J. (2017, October 12). Attack Step 3: Persistence with NTFS Extended Attributes – File System Attacks. Retrieved March 21, 2018.'}, {'url': 'https://blogs.technet.microsoft.com/askcore/2013/03/24/alternate-data-streams-in-ntfs/', 'source_name': 'Microsoft ADS Mar 2014', 'description': 'Marlin, J. (2013, March 24). Alternate Data Streams in NTFS. Retrieved March 21, 2018.'}, {'url': 'https://www.symantec.com/connect/articles/what-you-need-know-about-alternate-data-streams-windows-your-data-secure-can-you-restore', 'source_name': 'Symantec ADS May 2009', 'description': 'Pravs. (2009, May 25). What you need to know about alternate data streams in windows? Is your Data secure? Can you restore that?. Retrieved March 21, 2018.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","NTFS File Attributes Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","It may be difficult or inadvisable to block access to EA and ADSs. (Citation: Microsoft ADS Mar 2014) (Citation: Symantec ADS May 2009) Efforts should be focused on preventing potentially malicious software from running. Identify and block potentially malicious software that may contain functionality to hide information in EA and ADSs by using whitelisting (Citation: Beechey 2010) tools like AppLocker (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)

Consider adjusting read and write permissions for NTFS EA, though this should be tested to ensure routine OS operations are not impeded. (Citation: InsiderThreat NTFS EA Oct 2017)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--624d063d-cda8-4616-b4e4-54c04e427aec","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1128', 'source_name': 'mitre-attack', 'external_id': 'T1128'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Netsh Helper DLL Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Identify and block potentially malicious software that may persist in this manner by using whitelisting (Citation: Beechey 2010) tools capable of monitoring DLL loads by Windows utilities like AppLocker. (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--654addf1-47ab-410a-8578-e1a0dc2a49b8","2019-04-19T18:46:47.964Z","2019-04-29T13:22:28.409Z","[{'external_id': 'T1498', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/techniques/T1498'}, {'url': 'http://cert.europa.eu/static/WhitePapers/CERT-EU_Security_Whitepaper_DDoS_17-003.pdf', 'source_name': 'CERT-EU DDoS March 2017', 'description': 'Meintanis, S., Revuelto, V., Socha, K.. (2017, March 10). DDoS Overview and Response Guide. Retrieved April 24, 2019.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Network Denial of Service Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","When flood volumes exceed the capacity of the network connection being targeted, it is typically necessary to intercept the incoming traffic upstream to filter out the attack traffic from the legitimate traffic. Such defenses can be provided by the hosting Internet Service Provider (ISP) or by a 3rd party such as a Content Delivery Network (CDN) or providers specializing in DoS mitigations.(Citation: CERT-EU DDoS March 2017)

Depending on flood volume, on-premises filtering may be possible by blocking source addresses sourcing the attack, blocking ports that are being targeted, or blocking protocols being used for transport.(Citation: CERT-EU DDoS March 2017)

As immediate response may require rapid engagement of 3rd parties, analyze the risk associated to critical resources being affected by Network DoS attacks and create a disaster recovery plan/business continuity plan to respond to incidents.(Citation: CERT-EU DDoS March 2017)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--d256cb63-b021-4b4a-bb6d-1b42eea179a3","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1046', 'source_name': 'mitre-attack', 'external_id': 'T1046'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Network Service Scanning Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Use network intrusion detection/prevention systems to detect and prevent remote service scans. Ensure that unnecessary ports and services are closed and proper network segmentation is followed to protect critical servers and devices.

Identify unnecessary system utilities or potentially malicious software that may be used to acquire information about services running on remote systems, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--94e95eeb-7cdb-4bd7-afba-f32fda303dbb","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1126', 'source_name': 'mitre-attack', 'external_id': 'T1126'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Network Share Connection Removal Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Follow best practices for mitigation of activity related to establishing [Windows Admin Shares](T1077). 

Identify unnecessary system utilities or potentially malicious software that may be used to leverage network shares, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--1f34230d-b6ae-4dc7-8599-78c18820bd21","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1135', 'source_name': 'mitre-attack', 'external_id': 'T1135'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Network Share Discovery Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Identify unnecessary system utilities or potentially malicious software that may be used to acquire network share information, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--46b7ef91-4e1d-43c5-a2eb-00fa9444f6f4","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1040', 'source_name': 'mitre-attack', 'external_id': 'T1040'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Network Sniffing Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Ensure that all wireless traffic is encrypted appropriately. Use Kerberos, SSL, and multifactor authentication wherever possible. Monitor switches and network for span port usage, ARP/DNS poisoning, and router reconfiguration.

Identify and block potentially malicious software that may be used to sniff or analyze network traffic by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--b7b2c89c-09c1-4b71-ae7c-000ec2893aab","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1050', 'source_name': 'mitre-attack', 'external_id': 'T1050'}, {'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599', 'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.'}, {'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html', 'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.'}, {'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm', 'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.'}, {'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx', 'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.'}, {'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx', 'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","New Service Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Limit privileges of user accounts and remediate Privilege Escalation vectors so only  authorized administrators can create new services.

Identify and block unnecessary system utilities or potentially malicious software that may be used to create services by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--a09375e5-63d2-4b65-8b0d-1cfe3e6304ca","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","[{'url': 'https://attack.mitre.org/techniques/T1027', 'source_name': 'mitre-attack', 'external_id': 'T1027'}, {'url': 'https://cloudblogs.microsoft.com/microsoftsecure/2015/06/09/windows-10-to-offer-application-developers-new-malware-defenses/?source=mmpc', 'source_name': 'Microsoft AMSI June 2015', 'description': 'Microsoft. (2015, June 9). Windows 10 to offer application developers new malware defenses. Retrieved February 12, 2018.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Obfuscated Files or Information Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Ensure logging and detection mechanisms analyze commands after being processed/interpreted, rather than the raw input. Consider utilizing the Antimalware Scan Interface (AMSI) on Windows 10 for this functionality. (Citation: Microsoft AMSI June 2015)

Mitigation of compressed and encrypted files sent over the network and through email may not be advised since it may impact normal operations.","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--8ca6a5e0-aae5-49bc-8d07-f888c7dba9ea","2018-10-17T00:14:20.652Z","2019-02-05T15:48:03.780Z","[{'url': 'https://attack.mitre.org/techniques/T1137', 'source_name': 'mitre-attack', 'external_id': 'T1137'}, {'url': 'https://blogs.technet.microsoft.com/mmpc/2016/03/22/new-feature-in-office-2016-can-block-macros-and-help-prevent-infection/', 'source_name': 'TechNet Office Macro Security', 'description': 'Microsoft Malware Protection Center. (2016, March 22). New feature in Office 2016 can block macros and help prevent infection. Retrieved July 3, 2017.'}, {'url': 'https://researchcenter.paloaltonetworks.com/2016/07/unit42-technical-walkthrough-office-test-persistence-method-used-in-recent-sofacy-attacks/', 'source_name': 'Palo Alto Office Test Sofacy', 'description': 'Falcone, R. (2016, July 20). Technical Walkthrough: Office Test Persistence Method Used In Recent Sofacy Attacks. Retrieved July 3, 2017.'}, {'url': 'https://labs.mwrinfosecurity.com/blog/add-in-opportunities-for-office-persistence/', 'source_name': 'MRWLabs Office Persistence Add-ins', 'description': 'Knowles, W. (2017, April 21). Add-In Opportunities for Office Persistence. Retrieved July 3, 2017.'}, {'url': 'https://sensepost.com/blog/2017/outlook-forms-and-shells/', 'source_name': 'SensePost Outlook Forms', 'description': 'Stalmans, E. (2017, April 28). Outlook Forms and Shells. Retrieved February 4, 2019.'}, {'url': 'https://sensepost.com/blog/2017/outlook-home-page-another-ruler-vector/', 'source_name': 'SensePost Outlook Home Page', 'description': 'Stalmans, E. (2017, October 11). Outlook Home Page – Another Ruler Vector. Retrieved February 4, 2019.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Office Application Startup Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Follow Office macro security best practices suitable for your environment. Disable Office VBA macros from executing. Even setting to disable with notification could enable unsuspecting users to execute potentially malicious macros. (Citation: TechNet Office Macro Security)

For the Office Test method, create the Registry key used to execute it and set the permissions to ""Read Control"" to prevent easy access to the key without administrator permissions or requiring Privilege Escalation. (Citation: Palo Alto Office Test Sofacy)

Disable Office add-ins. If they are required, follow best practices for securing them by requiring them to be signed and disabling user notification for allowing add-ins. For some add-ins types (WLL, VBA) additional mitigation is likely required as disabling add-ins in the Office Trust Center does not disable WLL nor does it prevent VBA code from executing. (Citation: MRWLabs Office Persistence Add-ins)

For the Outlook methods, blocking macros may be ineffective as the Visual Basic engine used for these features is separate from the macro scripting engine.(Citation: SensePost Outlook Forms) Microsoft has released patches to try to address each issue. Ensure KB3191938 which blocks Outlook Visual Basic and displays a malicious code warning, KB4011091 which disables custom forms by default, and KB4011162 which removes the legacy Home Page feature, are applied to systems.(Citation: SensePost Outlook Home Page)","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
"course-of-action","course-of-action--bcee7b05-89a6-41a5-b7aa-fce4da7ede9e","2018-10-17T00:14:20.652Z","2019-02-08T23:17:27.904Z","[{'external_id': 'T1075', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/techniques/T1075'}, {'url': 'https://github.com/iadgov/Secure-Host-Baseline/blob/master/Windows/Group%20Policy%20Templates/en-US/SecGuide.adml', 'source_name': 'GitHub IAD Secure Host Baseline UAC Filtering', 'description': 'NSA IAD. (2017, January 24). MS Security Guide. Retrieved December 18, 2017.'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","Pass the Hash Mitigation","1.0","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Monitor systems and domain logs for unusual credential logon activity. Prevent access to [Valid Accounts](T1078). Apply patch KB2871997 to Windows 7 and higher systems to limit the default access of accounts in the local administrator group. 

Enable pass the hash mitigations to apply UAC restrictions to local accounts on network logon. The associated Registry key is located `HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System\LocalAccountTokenFilterPolicy` Through GPO: Computer Configuration > [Policies] > Administrative Templates > SCM: Pass the Hash Mitigations: Apply UAC restrictions to local accounts on network logons. (Citation: GitHub IAD Secure Host Baseline UAC Filtering)

Limit credential overlap across systems to prevent the damage of credential compromise and reduce the adversary's ability to perform Lateral Movement between systems. Ensure that built-in and created local administrator accounts have complex, unique passwords. Do not allow a domain user to be in the local administrator group on multiple systems.","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"
