"type","id","created","modified","mitre_attack_id","name","description","external_references","created_by_ref","object_marking_refs","x_mitre_version","x_mitre_deprecated","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_old_attack_id"
"course-of-action","course-of-action--7ee0879d-ce4f-4f54-a96b-c532dfb98ffd","2018-10-17T00:14:20.652Z","2019-07-24T19:07:01.048Z","T1005","Data from Local System Mitigation","Identify unnecessary system utilities or potentially malicious software that may be used to collect data from the local system, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","[{'external_id': 'T1005', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/mitigations/T1005'}, {'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.', 'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599'}, {'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.', 'source_name': 'Windows Commands JPCERT', 'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html'}, {'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.', 'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm'}, {'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.', 'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx'}, {'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","True","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5",""
"course-of-action","course-of-action--d9727aee-48b8-4fdb-89e2-4c49746ba4dd","2018-10-17T00:14:20.652Z","2019-07-24T19:07:35.761Z","T1039","Data from Network Shared Drive Mitigation","Identify unnecessary system utilities or potentially malicious software that may be used to collect data from a network share, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","[{'external_id': 'T1039', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/mitigations/T1039'}, {'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.', 'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599'}, {'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.', 'source_name': 'Windows Commands JPCERT', 'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html'}, {'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.', 'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm'}, {'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.', 'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx'}, {'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","True","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5",""
"course-of-action","course-of-action--39706d54-0d06-4a25-816a-78cc43455100","2018-10-17T00:14:20.652Z","2019-07-24T19:08:19.160Z","T1025","Data from Removable Media Mitigation","Identify unnecessary system utilities or potentially malicious software that may be used to collect data from removable media, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","[{'external_id': 'T1025', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/mitigations/T1025'}, {'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.', 'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599'}, {'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.', 'source_name': 'Windows Commands JPCERT', 'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html'}, {'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.', 'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm'}, {'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.', 'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx'}, {'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","True","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5",""
"course-of-action","course-of-action--5d8507c4-603e-4fe1-8a4a-b8241f58734b","2019-04-08T17:51:41.510Z","2019-07-24T19:09:19.281Z","T1491","Defacement Mitigation ","Implementing best practices for websites such as defending against [Exploit Public-Facing Application](T1190) (Citation: OWASP Top 10 2017). Consider implementing IT disaster recovery plans that contain procedures for taking regular data backups that can be used to restore organizational data. (Ready.gov IT DRP) Ensure backups are stored off system and is protected from common methods adversaries may use to gain access and destroy the backups to prevent recovery.","[{'source_name': 'mitre-attack', 'external_id': 'T1491', 'url': 'https://attack.mitre.org/mitigations/T1491'}, {'source_name': 'OWASP Top 10 2017', 'description': 'OWASP. (2017, April 16). OWASP Top 10 2017 - The Ten Most Critical Web Application Security Risks. Retrieved February 12, 2019.', 'url': 'https://www.owasp.org/images/7/72/OWASP_Top_10-2017_%28en%29.pdf.pdf'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","True","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5",""
"course-of-action","course-of-action--d01f473f-3cdc-4867-9e55-1de9cf1986f0","2018-10-17T00:14:20.652Z","2019-07-24T19:09:47.941Z","T1140","Deobfuscate/Decode Files or Information Mitigation","Identify unnecessary system utilities or potentially malicious software that may be used to deobfuscate or decode files or information, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","[{'external_id': 'T1140', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/mitigations/T1140'}, {'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.', 'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599'}, {'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.', 'source_name': 'Windows Commands JPCERT', 'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html'}, {'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.', 'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm'}, {'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.', 'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx'}, {'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","True","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5",""
"course-of-action","course-of-action--eb88d97c-32f1-40be-80f0-d61a4b0b4b31","2019-06-11T16:45:19.740Z","2019-06-11T16:45:19.740Z","M1042","Disable or Remove Feature or Program","Remove or deny access to unnecessary and potentially vulnerable software to prevent abuse by adversaries.","[{'external_id': 'M1042', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/mitigations/M1042'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5",""
"course-of-action","course-of-action--388606d3-f38f-45bf-885d-a9dc9df3c8a8","2018-10-17T00:14:20.652Z","2019-07-24T19:10:48.260Z","T1089","Disabling Security Tools Mitigation","Ensure proper process, registry, and file permissions are in place to prevent adversaries from disabling or interfering with security services.","[{'external_id': 'T1089', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/mitigations/T1089'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","True","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5",""
"course-of-action","course-of-action--910482b1-6749-4934-abcb-3e34d58294fc","2018-10-17T00:14:20.652Z","2019-07-24T19:12:02.818Z","T1175","Distributed Component Object Model Mitigation","Modify Registry settings (directly or using Dcomcnfg.exe) in `HKEY_LOCAL_MACHINE\SOFTWARE\Classes\AppID\{AppID_GUID}` associated with the process-wide security of individual COM applications. (Citation: Microsoft Process Wide Com Keys)

Modify Registry settings (directly or using Dcomcnfg.exe) in `HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Ole` associated with system-wide security defaults for all COM applications that do no set their own process-wide security. (Citation: Microsoft System Wide Com Keys) (Citation: Microsoft COM ACL)

Consider disabling DCOM through Dcomcnfg.exe. (Citation: Microsoft Disable DCOM)

Enable Windows firewall, which prevents DCOM instantiation by default.

Ensure all COM alerts and Protected View are enabled. (Citation: Microsoft Protected View)","[{'external_id': 'T1175', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/mitigations/T1175'}, {'description': 'Microsoft. (n.d.). Setting Process-Wide Security Through the Registry. Retrieved November 21, 2017.', 'source_name': 'Microsoft Process Wide Com Keys', 'url': 'https://msdn.microsoft.com/en-us/library/windows/desktop/ms687317(v=vs.85).aspx'}, {'description': 'Microsoft. (n.d.). Registry Values for System-Wide Security. Retrieved November 21, 2017.', 'source_name': 'Microsoft System Wide Com Keys', 'url': 'https://msdn.microsoft.com/en-us/library/windows/desktop/ms694331(v=vs.85).aspx'}, {'description': 'Microsoft. (n.d.). DCOM Security Enhancements in Windows XP Service Pack 2 and Windows Server 2003 Service Pack 1. Retrieved November 22, 2017.', 'source_name': 'Microsoft COM ACL', 'url': 'https://docs.microsoft.com/en-us/windows/desktop/com/dcom-security-enhancements-in-windows-xp-service-pack-2-and-windows-server-2003-service-pack-1'}, {'source_name': 'Microsoft Disable DCOM', 'description': 'Microsoft. (n.d.). Enable or Disable DCOM. Retrieved November 22, 2017.', 'url': 'https://technet.microsoft.com/library/cc771387.aspx'}, {'source_name': 'Microsoft Protected View', 'description': 'Microsoft. (n.d.). What is Protected View?. Retrieved November 22, 2017.', 'url': 'https://support.office.com/en-us/article/What-is-Protected-View-d6f09ac7-e6b9-4495-8e43-2bbcdbcb6653'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","True","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5",""
"course-of-action","course-of-action--787fb64d-c87b-4ee5-a341-0ef17ec4c15c","2019-07-19T14:58:42.715Z","2019-07-23T14:44:24.727Z","M1055","Do Not Mitigate","This category is to associate techniques that mitigation might increase risk of compromise and therefore mitigation is not recommended.","[{'external_id': 'M1055', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/mitigations/M1055'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5",""
"course-of-action","course-of-action--62ae52c9-7197-4f5b-be1d-10d2e1df2c96","2018-10-17T00:14:20.652Z","2019-07-24T19:12:36.946Z","T1172","Domain Fronting Mitigation","If it is possible to inspect HTTPS traffic, the captures can be analyzed for connections that appear to be Domain Fronting.

In order to use domain fronting, attackers will likely need to deploy additional tools to compromised systems. (Citation: FireEye APT29 Domain Fronting With TOR March 2017) (Citation: Mandiant No Easy Breach) It may be possible to detect or prevent the installation of these tools with Host-based solutions.","[{'external_id': 'T1172', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/mitigations/T1172'}, {'source_name': 'FireEye APT29 Domain Fronting With TOR March 2017', 'description': 'Matthew Dunwoody. (2017, March 27). APT29 Domain Fronting With TOR. Retrieved November 20, 2017.', 'url': 'https://www.fireeye.com/blog/threat-research/2017/03/apt29_domain_frontin.html'}, {'source_name': 'Mandiant No Easy Breach', 'description': 'Dunwoody, M. and Carr, N.. (2016, September 27). No Easy Breach DerbyCon 2016. Retrieved October 4, 2016.', 'url': 'http://www.slideshare.net/MatthewDunwoody1/no-easy-breach-derby-con-2016'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","True","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5",""
"course-of-action","course-of-action--3bd2cf87-1ceb-4317-9aee-3e7dc713261b","2019-02-18T17:22:57.941Z","2019-07-24T19:13:31.378Z","T1483","Domain Generation Algorithms Mitigation","This technique may be difficult to mitigate since the domains can be registered just before they are used, and disposed shortly after. Malware researchers can reverse-engineer malware variants that use DGAs and determine future domains that the malware will attempt to contact, but this is a time and resource intensive effort.(Citation: Cybereason Dissecting DGAs)(Citation: Cisco Umbrella DGA Brute Force) Malware is also increasingly incorporating seed values that can be unique for each instance, which would then need to be determined to extract future generated domains. In some cases, the seed that a particular sample uses can be extracted from DNS traffic.(Citation: Akamai DGA Mitigation) Even so, there can be thousands of possible domains generated per day; this makes it impractical for defenders to preemptively register all possible C2 domains due to the cost. In some cases a local DNS sinkhole may be used to help prevent DGA-based command and control at a reduced cost.

Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific protocol used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool C2 signatures over time or construct protocols in such a way as to avoid detection by common defensive tools. (Citation: University of Birmingham C2)","[{'source_name': 'mitre-attack', 'external_id': 'T1483', 'url': 'https://attack.mitre.org/mitigations/T1483'}, {'source_name': 'Cybereason Dissecting DGAs', 'description': 'Sternfeld, U. (2016). Dissecting Domain Generation Algorithms: Eight Real World DGA Variants. Retrieved February 18, 2019.', 'url': 'http://go.cybereason.com/rs/996-YZT-709/images/Cybereason-Lab-Analysis-Dissecting-DGAs-Eight-Real-World-DGA-Variants.pdf'}, {'description': 'Kasza, A. (2015, February 18). Using Algorithms to Brute Force Algorithms. Retrieved February 18, 2019.', 'source_name': 'Cisco Umbrella DGA Brute Force', 'url': 'https://umbrella.cisco.com/blog/2015/02/18/at-high-noon-algorithms-do-battle/'}, {'source_name': 'Akamai DGA Mitigation', 'description': 'Liu, H. and Yuzifovich, Y. (2018, January 9). A Death Match of Domain Generation Algorithms. Retrieved February 18, 2019.', 'url': 'https://blogs.akamai.com/2018/01/a-death-match-of-domain-generation-algorithms.html'}, {'description': 'Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.', 'source_name': 'University of Birmingham C2', 'url': 'https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","True","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5",""
"course-of-action","course-of-action--159b4ee4-8fa1-44a5-b095-2973f3c7e25e","2019-02-15T13:04:25.150Z","2019-07-24T19:14:03.948Z","T1482","Domain Trust Discovery Mitigation","Map the trusts within existing domains/forests and keep trust relationships to a minimum. Employ network segmentation for sensitive domains.(Citation: Harmj0y Domain Trusts)","[{'source_name': 'mitre-attack', 'external_id': 'T1482', 'url': 'https://attack.mitre.org/mitigations/T1482'}, {'source_name': 'Harmj0y Domain Trusts', 'description': 'Schroeder, W. (2017, October 30). A Guide to Attacking Domain Trusts. Retrieved February 14, 2019.', 'url': 'http://www.harmj0y.net/blog/redteaming/a-guide-to-attacking-domain-trusts/ '}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","True","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5",""
"course-of-action","course-of-action--7a4d0054-53cd-476f-88af-955dddc80ee0","2018-10-17T00:14:20.652Z","2019-07-24T19:14:33.952Z","T1189","Drive-by Compromise Mitigation","Drive-by compromise relies on there being a vulnerable piece of software on the client end systems. Use modern browsers with security features turned on. Ensure all browsers and plugins kept updated can help prevent the exploit phase of this technique.

For malicious code served up through ads, adblockers can help prevent that code from executing in the first place. Script blocking extensions can help prevent the execution of JavaScript that may commonly be used during the exploitation process.

Browser sandboxes can be used to mitigate some of the impact of exploitation, but sandbox escapes may still exist. (Citation: Windows Blogs Microsoft Edge Sandbox) (Citation: Ars Technica Pwn2Own 2017 VM Escape)

Other types of virtualization and application microsegmentation may also mitigate the impact of client-side exploitation. The risks of additional exploits and weaknesses in implementation may still exist. (Citation: Ars Technica Pwn2Own 2017 VM Escape)

Security applications that look for behavior used during exploitation such as Windows Defender Exploit Guard (WDEG) and the Enhanced Mitigation Experience Toolkit (EMET) can be used to mitigate some exploitation behavior. (Citation: TechNet Moving Beyond EMET) Control flow integrity checking is another way to potentially identify and stop a software exploit from occurring. (Citation: Wikipedia Control Flow Integrity) Many of these protections depend on the architecture and target application binary for compatibility.","[{'external_id': 'T1189', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/mitigations/T1189'}, {'source_name': 'Windows Blogs Microsoft Edge Sandbox', 'description': 'Cowan, C. (2017, March 23). Strengthening the Microsoft Edge Sandbox. Retrieved March 12, 2018.', 'url': 'https://blogs.windows.com/msedgedev/2017/03/23/strengthening-microsoft-edge-sandbox/'}, {'source_name': 'Ars Technica Pwn2Own 2017 VM Escape', 'description': 'Goodin, D. (2017, March 17). Virtual machine escape fetches $105,000 at Pwn2Own hacking contest - updated. Retrieved March 12, 2018.', 'url': 'https://arstechnica.com/information-technology/2017/03/hack-that-escapes-vm-by-exploiting-edge-browser-fetches-105000-at-pwn2own/'}, {'source_name': 'TechNet Moving Beyond EMET', 'description': 'Nunez, N. (2017, August 9). Moving Beyond EMET II – Windows Defender Exploit Guard. Retrieved March 12, 2018.', 'url': 'https://blogs.technet.microsoft.com/srd/2017/08/09/moving-beyond-emet-ii-windows-defender-exploit-guard/'}, {'source_name': 'Wikipedia Control Flow Integrity', 'description': 'Wikipedia. (2018, January 11). Control-flow integrity. Retrieved March 12, 2018.', 'url': 'https://en.wikipedia.org/wiki/Control-flow_integrity'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","True","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5",""
"course-of-action","course-of-action--dc43c2fe-355e-4a79-9570-3267b0992784","2018-10-17T00:14:20.652Z","2019-07-24T19:15:00.897Z","T1157","Dylib Hijacking Mitigation","Prevent users from being able to write files to the search paths for applications, both in the folders where applications are run from and the standard dylib folders. If users can't write to these directories, then they can't intercept the search path.","[{'external_id': 'T1157', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/mitigations/T1157'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","True","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5",""
"course-of-action","course-of-action--80c91478-ac87-434f-bee7-11f37aec4d74","2018-10-17T00:14:20.652Z","2019-07-24T19:15:27.335Z","T1173","Dynamic Data Exchange Mitigation","Registry keys specific to Microsoft Office feature control security can be set to disable automatic DDE/OLE execution. (Citation: Microsoft DDE Advisory Nov 2017) (Citation: BleepingComputer DDE Disabled in Word Dec 2017) (Citation: GitHub Disable DDEAUTO Oct 2017) Microsoft also created, and enabled by default, Registry keys to completely disable DDE execution in Word and Excel. (Citation: Microsoft ADV170021 Dec 2017)

Ensure Protected View is enabled (Citation: Microsoft Protected View) and consider disabling embedded files in Office programs, such as OneNote, not enrolled in Protected View. (Citation: Enigma Reviving DDE Jan 2018) (Citation: GitHub Disable DDEAUTO Oct 2017)

On Windows 10, enable Attack Surface Reduction (ASR) rules to prevent DDE attacks and spawning of child processes from Office programs. (Citation: Microsoft ASR Nov 2017) (Citation: Enigma Reviving DDE Jan 2018)","[{'external_id': 'T1173', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/mitigations/T1173'}, {'description': 'Microsoft. (2017, November 8). Microsoft Security Advisory 4053440 - Securely opening Microsoft Office documents that contain Dynamic Data Exchange (DDE) fields. Retrieved November 21, 2017.', 'source_name': 'Microsoft DDE Advisory Nov 2017', 'url': 'https://technet.microsoft.com/library/security/4053440'}, {'source_name': 'BleepingComputer DDE Disabled in Word Dec 2017', 'description': 'Cimpanu, C. (2017, December 15). Microsoft Disables DDE Feature in Word to Prevent Further Malware Attacks. Retrieved December 19, 2017.', 'url': 'https://www.bleepingcomputer.com/news/microsoft/microsoft-disables-dde-feature-in-word-to-prevent-further-malware-attacks/'}, {'source_name': 'GitHub Disable DDEAUTO Oct 2017', 'description': 'Dormann, W. (2017, October 20). Disable DDEAUTO for Outlook, Word, OneNote, and Excel versions 2010, 2013, 2016. Retrieved February 3, 2018.', 'url': 'https://gist.github.com/wdormann/732bb88d9b5dd5a66c9f1e1498f31a1b'}, {'description': 'Microsoft. (2017, December 12). ADV170021 - Microsoft Office Defense in Depth Update. Retrieved February 3, 2018.', 'source_name': 'Microsoft ADV170021 Dec 2017', 'url': 'https://portal.msrc.microsoft.com/security-guidance/advisory/ADV170021'}, {'source_name': 'Microsoft Protected View', 'description': 'Microsoft. (n.d.). What is Protected View?. Retrieved November 22, 2017.', 'url': 'https://support.office.com/en-us/article/What-is-Protected-View-d6f09ac7-e6b9-4495-8e43-2bbcdbcb6653'}, {'description': 'Nelson, M. (2018, January 29). Reviving DDE: Using OneNote and Excel for Code Execution. Retrieved February 3, 2018.', 'source_name': 'Enigma Reviving DDE Jan 2018', 'url': 'https://posts.specterops.io/reviving-dde-using-onenote-and-excel-for-code-execution-d7226864caee'}, {'source_name': 'Microsoft ASR Nov 2017', 'description': ""Brower, N. & D'Souza-Wiltshire, I. (2017, November 9). Enable Attack surface reduction. Retrieved February 3, 2018."", 'url': 'https://docs.microsoft.com/windows/threat-protection/windows-defender-exploit-guard/enable-attack-surface-reduction'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","True","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5",""
"course-of-action","course-of-action--383caaa3-c46a-4f61-b2e3-653eb132f0e7","2018-10-17T00:14:20.652Z","2019-07-24T19:15:57.243Z","T1114","Email Collection Mitigation","Use of encryption provides an added layer of security to sensitive information sent over email. Encryption using public key cryptography requires the adversary to obtain the private certificate along with an encryption key to decrypt messages.

Use of two-factor authentication for public-facing webmail servers is also a recommended best practice to minimize the usefulness of user names and passwords to adversaries.

Identify unnecessary system utilities or potentially malicious software that may be used to collect email data files or access the corporate email server, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","[{'external_id': 'T1114', 'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/mitigations/T1114'}, {'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.', 'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599'}, {'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.', 'source_name': 'Windows Commands JPCERT', 'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html'}, {'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.', 'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm'}, {'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.', 'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx'}, {'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx'}]","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","True","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5",""
