"type","id","created","modified","name","created_by_ref","description","external_references","object_marking_refs","aliases","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_version","x_mitre_contributors","revoked"
"intrusion-set","intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb","2017-05-31T21:32:06.015Z","2018-04-18T17:59:24.739Z","FIN6","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","FIN6 is a cyber crime group that has stolen payment card data and sold it for profit on underground marketplaces. This group has aggressively targeted and compromised point of sale (PoS) systems in the hospitality and retail sectors. (Citation: FireEye FIN6 April 2016)","[{'url': 'https://attack.mitre.org/wiki/Group/G0037', 'source_name': 'mitre-attack', 'external_id': 'G0037'}, {'description': 'FireEye Threat Intelligence. (2016, April). Follow the Money: Dissecting the Operations of the Cyber Crime Group FIN6. Retrieved June 1, 2016.', 'source_name': 'FireEye FIN6 April 2016', 'url': 'https://www2.fireeye.com/rs/848-DID-242/images/rpt-fin6.pdf'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['FIN6']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc","2017-05-31T21:32:09.460Z","2018-04-18T17:59:24.739Z","FIN7","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","FIN7 is a financially motivated threat group that has primarily targeted the retail and hospitality sectors, often using point-of-sale malware. It is sometimes referred to as Carbanak Group, but these appear to be two groups using the same Carbanak malware and are therefore tracked separately. (Citation: FireEye FIN7 March 2017) (Citation: FireEye FIN7 April 2017)","[{'url': 'https://attack.mitre.org/wiki/Group/G0046', 'source_name': 'mitre-attack', 'external_id': 'G0046'}, {'description': 'Miller, S., et al. (2017, March 7). FIN7 Spear Phishing Campaign Targets Personnel Involved in SEC Filings. Retrieved March 8, 2017.', 'source_name': 'FireEye FIN7 March 2017', 'url': 'https://www.fireeye.com/blog/threat-research/2017/03/fin7%20spear%20phishing.html'}, {'description': 'Carr, N., et al. (2017, April 24). FIN7 Evolution and the Phishing LNK. Retrieved April 24, 2017.', 'source_name': 'FireEye FIN7 April 2017', 'url': 'https://www.fireeye.com/blog/threat-research/2017/04/fin7-phishing-lnk.html'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['FIN7']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","FIN8","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","FIN8 is a financially motivated threat group known to launch tailored spearphishing campaigns targeting the retail, restaurant, and hospitality industries. (Citation: FireEye Obfuscation June 2017) (Citation: FireEye Fin8 May 2016)","[{'url': 'https://attack.mitre.org/wiki/Group/G0061', 'source_name': 'mitre-attack', 'external_id': 'G0061'}, {'description': 'Bohannon, D. & Carr N. (2017, June 30). Obfuscation in the Wild: Targeted Attackers Lead the Way in Evasion Techniques. Retrieved February 12, 2018.', 'source_name': 'FireEye Obfuscation June 2017', 'url': 'https://www.fireeye.com/blog/threat-research/2017/06/obfuscation-in-the-wild.html'}, {'description': 'Kizhakkinan, D. et al.. (2016, May 11). Threat Actor Leverages Windows Zero-day Exploit in Payment Card Data Attacks. Retrieved February 12, 2018.', 'source_name': 'FireEye Fin8 May 2016', 'url': 'https://www.fireeye.com/blog/threat-research/2016/05/windows-zero-day-payment-cards.html'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['FIN8']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--0ea72cd5-ca30-46ba-bc04-378f701c658f","2017-05-31T21:32:05.611Z","2018-01-17T12:56:55.080Z","GCMAN","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","GCMAN is a threat group that focuses on targeting banks for the purpose of transferring money to e-currency services. (Citation: Securelist GCMAN)","[{'url': 'https://attack.mitre.org/wiki/Group/G0036', 'source_name': 'mitre-attack', 'external_id': 'G0036'}, {'description': ""Kaspersky Lab's Global Research & Analysis Team. (2016, February 8). APT-style bank robberies increase with Metel, GCMAN and Carbanak 2.0 attacks. Retrieved April 20, 2016."", 'source_name': 'Securelist GCMAN', 'url': 'https://securelist.com/apt-style-bank-robberies-increase-with-metel-gcman-and-carbanak-2-0-attacks/73638/'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['GCMAN']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf","2017-05-31T21:32:09.849Z","2018-01-17T12:56:55.080Z","Gamaredon Group","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Gamaredon Group is a threat group that has been active since at least 2013 and has targeted individuals likely involved in the Ukrainian government. (Citation: Palo Alto Gamaredon Feb 2017)","[{'url': 'https://attack.mitre.org/wiki/Group/G0047', 'source_name': 'mitre-attack', 'external_id': 'G0047'}, {'description': 'Kasza, A. and Reichel, D.. (2017, February 27). The Gamaredon Group Toolset Evolution. Retrieved March 1, 2017.', 'source_name': 'Palo Alto Gamaredon Feb 2017', 'url': 'https://researchcenter.paloaltonetworks.com/2017/02/unit-42-title-gamaredon-group-toolset-evolution/'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Gamaredon Group']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--7331c66a-5601-4d3f-acf6-ad9e3035eb40","2017-05-31T21:32:08.304Z","2018-01-17T12:56:55.080Z","Group5","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Group5 is a threat group with a suspected Iranian nexus, though this attribution is not definite. The group has targeted individuals connected to the Syrian opposition via spearphishing and watering holes, normally using Syrian and Iranian themes. Group5 has used two commonly available remote access tools (RATs), njRAT and NanoCore, as well as an Android RAT, DroidJack. (Citation: Citizen Lab Group5)","[{'url': 'https://attack.mitre.org/wiki/Group/G0043', 'source_name': 'mitre-attack', 'external_id': 'G0043'}, {'description': 'Scott-Railton, J., et al. (2016, August 2). Group5: Syria and the Iranian Connection. Retrieved September 26, 2016.', 'source_name': 'Citizen Lab Group5', 'url': 'https://citizenlab.org/2016/08/group5-syria/'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Group5']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c","2017-05-31T21:31:47.177Z","2018-01-17T12:56:55.080Z","Ke3chang","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Ke3chang is a threat group attributed to actors operating out of China. (Citation: Villeneuve et al 2014)","[{'url': 'https://attack.mitre.org/wiki/Group/G0004', 'source_name': 'mitre-attack', 'external_id': 'G0004'}, {'description': 'Villeneuve, N., Bennett, J. T., Moran, N., Haq, T., Scott, M., & Geers, K. (2014). OPERATION “KE3CHANG”: Targeted Attacks Against Ministries of Foreign Affairs. Retrieved November 12, 2014.', 'source_name': 'Villeneuve et al 2014', 'url': 'https://www.fireeye.com/content/dam/fireeye-www/global/en/current-threats/pdfs/wp-operation-ke3chang.pdf'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Ke3chang']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a","2017-05-31T21:32:03.807Z","2018-04-18T17:59:24.739Z","Lazarus Group","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Lazarus Group is a threat group that has been attributed to the North Korean government. (Citation: US-CERT HIDDEN COBRA June 2017) The group has been active since at least 2009 and was reportedly responsible for the November 2014 destructive wiper attack against Sony Pictures Entertainment as part of a campaign named Operation Blockbuster by Novetta. Malware used by Lazarus Group correlates to other reported campaigns, including Operation Flame, Operation 1Mission, Operation Troy, DarkSeoul, and Ten Days of Rain. (Citation: Novetta Blockbuster)","[{'url': 'https://attack.mitre.org/wiki/Group/G0032', 'source_name': 'mitre-attack', 'external_id': 'G0032'}, {'description': 'US-CERT. (2017, June 13). Alert (TA17-164A) HIDDEN COBRA – North Korea’s DDoS Botnet Infrastructure. Retrieved July 13, 2017.', 'source_name': 'US-CERT HIDDEN COBRA June 2017', 'url': 'https://www.us-cert.gov/ncas/alerts/TA17-164A'}, {'description': 'Novetta Threat Research Group. (2016, February 24). Operation Blockbuster: Unraveling the Long Thread of the Sony Attack. Retrieved February 25, 2016.', 'source_name': 'Novetta Blockbuster', 'url': 'https://www.operationblockbuster.com/wp-content/uploads/2016/02/Operation-Blockbuster-Report.pdf'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Lazarus Group', 'HIDDEN COBRA', 'Guardians of Peace', 'ZINC', 'NICKEL ACADEMY']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","Leviathan","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Leviathan is a cyber espionage group that has been active since at least 2013. The group generally targets defense and government organizations, but has also targeted a range of industries including engineering firms, shipping and transportation, manufacturing, defense, government offices, and research universities in the United States, Western Europe, and along the South China Sea. (Citation: Proofpoint Leviathan Oct 2017) (Citation: FireEye Periscope March 2018)

Contributors: Valerii Marchuk, Cybersecurity Help s.r.o.","[{'url': 'https://attack.mitre.org/wiki/Group/G0065', 'source_name': 'mitre-attack', 'external_id': 'G0065'}, {'description': 'Axel F, Pierre T. (2017, October 16). Leviathan: Espionage actor spearphishes maritime and defense targets. Retrieved February 15, 2018.', 'source_name': 'Proofpoint Leviathan Oct 2017', 'url': 'https://www.proofpoint.com/us/threat-insight/post/leviathan-espionage-actor-spearphishes-maritime-and-defense-targets'}, {'description': 'FireEye. (2018, March 16). Suspected Chinese Cyber Espionage Group (TEMP.Periscope) Targeting U.S. Engineering and Maritime Industries. Retrieved April 11, 2018.', 'source_name': 'FireEye Periscope March 2018', 'url': 'https://www.fireeye.com/blog/threat-research/2018/03/suspected-chinese-espionage-group-targeting-maritime-and-engineering-industries.html'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Leviathan', 'TEMP.Periscope']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","['Valerii Marchuk, Cybersecurity Help s.r.o.']",""
"intrusion-set","intrusion-set--88b7dbc2-32d3-4e31-af2f-3fc24e1582d7","2017-05-31T21:32:01.092Z","2018-01-17T12:56:55.080Z","Lotus Blossom","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Lotus Blossom is a threat group that has targeted government and military organizations in Southeast Asia. (Citation: Lotus Blossom Jun 2015)","[{'url': 'https://attack.mitre.org/wiki/Group/G0030', 'source_name': 'mitre-attack', 'external_id': 'G0030'}, {'description': 'Falcone, R., et al.. (2015, June 16). Operation Lotus Blossom. Retrieved February 15, 2016.', 'source_name': 'Lotus Blossom Jun 2015', 'url': 'https://www.paloaltonetworks.com/resources/research/unit42-operation-lotus-blossom.html'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Lotus Blossom', 'Spring Dragon']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13","2018-01-16T16:13:52.465Z","2018-04-18T17:59:24.739Z","Magic Hound","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Magic Hound is an espionage campaign operating primarily in the Middle East that dates back to at least mid-2016. The group behind the campaign has primarily targeted organizations in the energy, government, and technology sectors that are either based or have business interests in Saudi Arabia. (Citation: Unit 42 Magic Hound Feb 2017)

Contributors: Bryan Lee","[{'url': 'https://attack.mitre.org/wiki/Group/G0059', 'source_name': 'mitre-attack', 'external_id': 'G0059'}, {'description': 'Lee, B. and Falcone, R. (2017, February 15). Magic Hound Campaign Attacks Saudi Targets. Retrieved December 27, 2017.', 'source_name': 'Unit 42 Magic Hound Feb 2017', 'url': 'https://researchcenter.paloaltonetworks.com/2017/02/unit42-magic-hound-campaign-attacks-saudi-targets/'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Magic Hound', 'Rocket Kitten', 'Operation Saffron Rose', 'Ajax Security Team', 'Operation Woolen-Goldfish', 'Newscaster', 'Cobalt Gypsy']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","['Bryan Lee']",""
"intrusion-set","intrusion-set--2e5d3a83-fe00-41a5-9b60-237efc84832f","2017-05-31T21:31:46.025Z","2018-01-17T12:56:55.080Z","Moafee","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Moafee is a threat group that appears to operate from the Guandong Province of China. Due to overlapping TTPs, including similar custom tools, Moafee is thought to have a direct or indirect relationship with the threat group DragonOK. (Citation: Haq 2014)","[{'url': 'https://attack.mitre.org/wiki/Group/G0002', 'source_name': 'mitre-attack', 'external_id': 'G0002'}, {'description': 'Haq, T., Moran, N., Scott, M., & Vashisht, S. O. (2014, September 10). The Path to Mass-Producing Cyber Attacks &#91;Blog&#93;. Retrieved November 12, 2014.', 'source_name': 'Haq 2014', 'url': 'https://www.fireeye.com/blog/threat-research/2014/09/the-path-to-mass-producing-cyber-attacks.html'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Moafee']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411","2017-05-31T21:31:55.093Z","2018-04-18T17:59:24.739Z","Molerats","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Molerats is a politically-motivated threat group that has been operating since 2012. The group's victims have primarily been in the Middle East, Europe, and the United States. (Citation: DustySky) (Citation: DustySky)2","[{'url': 'https://attack.mitre.org/wiki/Group/G0021', 'source_name': 'mitre-attack', 'external_id': 'G0021'}, {'description': 'ClearSky. (2016, January 7). Operation DustySky. Retrieved January 8, 2016.', 'source_name': 'DustySky'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Molerats', 'Operation Molerats', 'Gaza Cybergang']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","MuddyWater","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","MuddyWater is an Iranian threat group that has primarily targeted Middle Eastern nations. Activity from this group was previously linked to FIN7, but is believed to be a distinct group motivated by espionage. (Citation: Unit 42 MuddyWater Nov 2017)","[{'url': 'https://attack.mitre.org/wiki/Group/G0069', 'source_name': 'mitre-attack', 'external_id': 'G0069'}, {'description': 'Lancaster, T.. (2017, November 14). Muddying the Water: Targeted Attacks in the Middle East. Retrieved March 15, 2018.', 'source_name': 'Unit 42 MuddyWater Nov 2017', 'url': 'https://researchcenter.paloaltonetworks.com/2017/11/unit42-muddying-the-water-targeted-attacks-in-the-middle-east/'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['MuddyWater', 'TEMP.Zagros']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--025bdaa9-897d-4bad-afa6-013ba5734653","2018-01-16T16:13:52.465Z","2018-04-18T17:59:24.739Z","NEODYMIUM","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","NEODYMIUM is an activity group that conducted a campaign in May 2016 and has heavily targeted Turkish victims. The group has demonstrated similarity to another activity group called PROMETHIUM due to overlapping victim and campaign characteristics. (Citation: Microsoft NEODYMIUM Dec 2016) (Citation: Microsoft SIR Vol 21) NEODYMIUM is reportedly associated closely with BlackOasis operations, but evidence that the group names are aliases has not been identified. (Citation: CyberScoop BlackOasis Oct 2017)","[{'url': 'https://attack.mitre.org/wiki/Group/G0055', 'source_name': 'mitre-attack', 'external_id': 'G0055'}, {'description': 'Microsoft. (2016, December 14). Twin zero-day attacks: PROMETHIUM and NEODYMIUM target individuals in Europe. Retrieved November 27, 2017.', 'source_name': 'Microsoft NEODYMIUM Dec 2016', 'url': 'https://blogs.technet.microsoft.com/mmpc/2016/12/14/twin-zero-day-attacks-promethium-and-neodymium-target-individuals-in-europe/'}, {'description': 'Anthe, C. et al. (2016, December 14). Microsoft Security Intelligence Report Volume 21. Retrieved November 27, 2017.', 'source_name': 'Microsoft SIR Vol 21', 'url': 'http://download.microsoft.com/download/E/B/0/EB0F50CC-989C-4B66-B7F6-68CD3DC90DE3/Microsoft%20Security%20Intelligence%20Report%20Volume%2021%20English.pdf'}, {'description': 'Bing, C. (2017, October 16). Middle Eastern hacking group is using FinFisher malware to conduct international espionage. Retrieved February 15, 2018.', 'source_name': 'CyberScoop BlackOasis Oct 2017', 'url': 'https://www.cyberscoop.com/middle-eastern-hacking-group-using-finfisher-malware-conduct-international-espionage/'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['NEODYMIUM']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050","2017-05-31T21:31:54.232Z","2018-01-17T12:56:55.080Z","Naikon","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Naikon is a threat group that has focused on targets around the South China Sea. (Citation: Baumgartner Naikon 2015) The group has been attributed to the Chinese People’s Liberation Army’s (PLA) Chengdu Military Region Second Technical Reconnaissance Bureau (Military Unit Cover Designator 78020). (Citation: CameraShy) While Naikon shares some characteristics with APT30, the two groups do not appear to be exact matches. (Citation: Baumgartner Golovkin Naikon 2015)","[{'url': 'https://attack.mitre.org/wiki/Group/G0019', 'source_name': 'mitre-attack', 'external_id': 'G0019'}, {'description': 'Baumgartner, K., Golovkin, M.. (2015, May). The MsnMM Campaigns: The Earliest Naikon APT Campaigns. Retrieved December 17, 2015.', 'source_name': 'Baumgartner Naikon 2015', 'url': 'https://securelist.com/files/2015/05/TheNaikonAPT-MsnMM1.pdf'}, {'description': ""ThreatConnect Inc. and Defense Group Inc. (DGI). (2015, September 23). Project CameraShy: Closing the Aperture on China's Unit 78020. Retrieved December 17, 2015."", 'source_name': 'CameraShy', 'url': 'http://cdn2.hubspot.net/hubfs/454298/Project%20CAMERASHY%20ThreatConnect%20Copyright%202015.pdf'}, {'description': 'Baumgartner, K., Golovkin, M.. (2015, May 14). The Naikon APT. Retrieved January 14, 2015.', 'source_name': 'Baumgartner Golovkin Naikon 2015', 'url': 'https://securelist.com/the-naikon-apt/69953/'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Naikon']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--23b6a0f5-fa95-46f9-a6f3-4549c5e45ec8","2017-05-31T21:31:51.643Z","2018-04-18T17:59:24.739Z","Night Dragon","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Night Dragon is a campaign name for activity involving threat group that has conducted activity originating primarily in China. (Citation: McAfee Night Dragon) The activity from this group is also known as Musical Chairs. (Citation: Arbor Musical Chairs Feb 2018)","[{'url': 'https://attack.mitre.org/wiki/Group/G0014', 'source_name': 'mitre-attack', 'external_id': 'G0014'}, {'description': 'McAfee® Foundstone® Professional Services and McAfee Labs™. (2011, February 10). Global Energy Cyberattacks: “Night Dragon”. Retrieved February 19, 2018.', 'source_name': 'McAfee Night Dragon', 'url': 'https://securingtomorrow.mcafee.com/wp-content/uploads/2011/02/McAfee%20NightDragon%20wp%20draft%20to%20customersv1-1.pdf'}, {'description': 'Sabo, S. (2018, February 15). Musical Chairs Playing Tetris. Retrieved February 19, 2018.', 'source_name': 'Arbor Musical Chairs Feb 2018', 'url': 'https://www.arbornetworks.com/blog/asert/musical-chairs-playing-tetris/'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['Night Dragon', 'Musical Chairs']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"intrusion-set","intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d","2017-12-14T16:46:06.044Z","2018-04-18T17:59:24.739Z","OilRig","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","OilRig is a threat group with suspected Iranian origins that has targeted Middle Eastern and international victims since at least 2015. It appears the group carries out supply chain attacks, leveraging the trust relationship between organizations to attack their primary targets. (Citation: Palo Alto OilRig April 2017) (Citation: ClearSky OilRig Jan 2017) (Citation: Palo Alto OilRig May 2016) (Citation: Palo Alto OilRig Oct 2016) (Citation: Unit 42 Playbook OilRig Dec 2017) Reporting on OilRig may loosely overlap with APT34, but may not wholly align due to companies tracking groups in different ways. (Citation: FireEye APT34 Dec 2017)

Contributors: Robert Falcone, Bryan Lee","[{'url': 'https://attack.mitre.org/wiki/Group/G0049', 'source_name': 'mitre-attack', 'external_id': 'G0049'}, {'description': 'Falcone, R.. (2017, April 27). OilRig Actors Provide a Glimpse into Development and Testing Efforts. Retrieved May 3, 2017.', 'source_name': 'Palo Alto OilRig April 2017', 'url': 'http://researchcenter.paloaltonetworks.com/2017/04/unit42-oilrig-actors-provide-glimpse-development-testing-efforts/'}, {'description': 'ClearSky Cybersecurity. (2017, January 5). Iranian Threat Agent OilRig Delivers Digitally Signed Malware, Impersonates University of Oxford. Retrieved May 3, 2017.', 'source_name': 'ClearSky OilRig Jan 2017', 'url': 'http://www.clearskysec.com/oilrig/'}, {'description': 'Falcone, R. and Lee, B.. (2016, May 26). The OilRig Campaign: Attacks on Saudi Arabian Organizations Deliver Helminth Backdoor. Retrieved May 3, 2017.', 'source_name': 'Palo Alto OilRig May 2016', 'url': 'http://researchcenter.paloaltonetworks.com/2016/05/the-oilrig-campaign-attacks-on-saudi-arabian-organizations-deliver-helminth-backdoor/'}, {'description': 'Grunzweig, J. and Falcone, R.. (2016, October 4). OilRig Malware Campaign Updates Toolset and Expands Targets. Retrieved May 3, 2017.', 'source_name': 'Palo Alto OilRig Oct 2016', 'url': 'http://researchcenter.paloaltonetworks.com/2016/10/unit42-oilrig-malware-campaign-updates-toolset-and-expands-targets/'}, {'description': 'Unit 42. (2017, December 15). Unit 42 Playbook Viewer - OilRig. Retrieved December 20, 2017.', 'source_name': 'Unit 42 Playbook OilRig Dec 2017', 'url': 'https://pan-unit42.github.io/playbook%20viewer/'}, {'description': 'Sardiwal, M, et al. (2017, December 7). New Targeted Attack in the Middle East by APT34, a Suspected Iranian Threat Group, Using CVE-2017-11882 Exploit. Retrieved December 20, 2017.', 'source_name': 'FireEye APT34 Dec 2017', 'url': 'https://www.fireeye.com/blog/threat-research/2017/12/targeted-attack-in-middle-east-by-apt34.html'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['OilRig']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","['Robert Falcone', 'Bryan Lee']",""
"intrusion-set","intrusion-set--f9c06633-dcff-48a1-8588-759e7cec5694","2018-04-18T17:59:24.739Z","2018-04-18T17:59:24.739Z","PLATINUM","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","PLATINUM is an activity group that has targeted victims since at least 2009. The group has focused on targets associated with governments and related organizations in South and Southeast Asia. (Citation: Microsoft PLATINUM April 2016)

Contributors: Ryan Becwar","[{'url': 'https://attack.mitre.org/wiki/Group/G0068', 'source_name': 'mitre-attack', 'external_id': 'G0068'}, {'description': 'Windows Defender Advanced Threat Hunting Team. (2016, April 29). PLATINUM: Targeted attacks in South and Southeast Asia. Retrieved February 15, 2018.', 'source_name': 'Microsoft PLATINUM April 2016'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['PLATINUM']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","['Ryan Becwar']",""
"intrusion-set","intrusion-set--efed95ba-d7e8-47ff-8c53-99c42426ee7c","2018-01-16T16:13:52.465Z","2018-04-18T17:59:24.739Z","PROMETHIUM","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","PROMETHIUM is an activity group that has been active since at least 2012. The group conducted a campaign in May 2016 and has heavily targeted Turkish victims. PROMETHIUM has demonstrated similarity to another activity group called NEODYMIUM due to overlapping victim and campaign characteristics. (Citation: Microsoft NEODYMIUM Dec 2016) (Citation: Microsoft SIR Vol 21)","[{'url': 'https://attack.mitre.org/wiki/Group/G0056', 'source_name': 'mitre-attack', 'external_id': 'G0056'}, {'description': 'Microsoft. (2016, December 14). Twin zero-day attacks: PROMETHIUM and NEODYMIUM target individuals in Europe. Retrieved November 27, 2017.', 'source_name': 'Microsoft NEODYMIUM Dec 2016', 'url': 'https://blogs.technet.microsoft.com/mmpc/2016/12/14/twin-zero-day-attacks-promethium-and-neodymium-target-individuals-in-europe/'}, {'description': 'Anthe, C. et al. (2016, December 14). Microsoft Security Intelligence Report Volume 21. Retrieved November 27, 2017.', 'source_name': 'Microsoft SIR Vol 21', 'url': 'http://download.microsoft.com/download/E/B/0/EB0F50CC-989C-4B66-B7F6-68CD3DC90DE3/Microsoft%20Security%20Intelligence%20Report%20Volume%2021%20English.pdf'}]","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","['PROMETHIUM']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
